Episode,Links
11,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_681724070095053_1281283137204441028_n.mp4?_nc_cat=103&vs=ae946fd0069c423c&_nc_vs=HBksFQAYJEdJQ1dtQUROYUFoQkJtd0NBTVRQeElrNUNNZ1JibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBRC1pYTBHc0FNQUZJMElzUVFKUzBTYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbon663keXtAhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWsc7ZFocrGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMjI0NjUzMDY2ODU4ODA0Em9lbV92aWRlb19hc3NldF9pZA8yNTY3NTM1MzM5MzgyMTAVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzgwNDM4MDk5NDgxNTk4OBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzg3MjI1NjEyNzY2MTA5OQ52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMENjA4MwJjZAoyMDIzLTA4LTI2A3JjYgEwA2FwcAZ1cGxvYWQCY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVBNvcmlnaW5hbF9kdXJhdGlvbl9zBjE0NTIuNQFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=yvhZ-p7kB88AX94cign&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfAFOOvHRaXyWzlrOseLxMczj3RxRdKHQp2TiaZ9QtVNVQ&oe=65021004&_nc_rid=986424985723140
12,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_2127229344148976_7273847946042811524_n.mp4?_nc_cat=102&vs=153a3404581c3a32&_nc_vs=HBksFQAYJEdJQ1dtQUR3N1drdHRJNEhBSVFrRmg0cjV2RmtibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBZjREUjdmZjRBQUZhdXhyS2dBV1lLYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbK6423quzmAhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWtiTdLxqgGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMzAwNjA0MjA1OTUzOTgyEm9lbV92aWRlb19hc3NldF9pZBAxMjQzNDU2OTE5NjY0NjQ3FW9lbV92aWRlb19yZXNvdXJjZV9pZA83ODkxMTE0NDYyODkxMjUcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZA8xOTU0ODM5NTM1Mzg4MjcOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDY1ODACY2QKMjAyMy0wOC0yNgNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwsxNDUzLjU5MTY2NwFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=izCYPAqtjM8AX8HSXWo&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfAvqIkW1aPQQWcQ8coIaPyAqKD1dnCaUS0WeAK-Y9bYnQ&oe=6502CCF8&_nc_rid=771825733373921
13,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_1349679092298851_6234034086516293327_n.mp4?_nc_cat=100&vs=7e6003f84ba3bb7a&_nc_vs=HBksFQAYJEdJQ1dtQUJqZE51bWhzc0VBTS1fZXV6NHZJTldibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDc2xwUUZZalVDQU5CeVBEUS1WamNRYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaA5o%2BZ9bmUBBUCKAJDMxgLdnRzX3ByZXZpZXccF0CWvCbpeNT%2BGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMjU5ODI0MzMzNTQ1ODYxEm9lbV92aWRlb19hc3NldF9pZA83NjI2ODA3Njg4NzcxMTEVb2VtX3ZpZGVvX3Jlc291cmNlX2lkEDExNzA4NzUzNTQzMTUxMzYcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZBAxMDA5MDM4MTgzNzc2MjUxDnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ4OTM5AmNkCjIwMjMtMDgtMjYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MLMTQ1NS4wNzgzMzMBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=-KPmb_SLKPUAX-I3mUq&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfABEqPwPNEJObeQf_HsHm7ZJ1pAVaQX9qauiY9uVQTYRA&oe=6501C486&_nc_rid=306021577705978
14,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_661250705710654_4807770619641705872_n.mp4?_nc_cat=105&vs=ecb1e9df1c930be4&_nc_vs=HBksFQAYJEdJQ1dtQUFfM210dFoxa0NBSkMxVGVubm9iaENibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCZFU4bnZta3NYQUc5X2RkS2Z3YjFnYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbU9oGtupiRARUCKAJDMxgLdnRzX3ByZXZpZXccF0CWu%2FvnbItEGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMTU5NzU5MDEyNDEwMTIyNxJvZW1fdmlkZW9fYXNzZXRfaWQQMTU0NTkxNjQ4Mjg4MjI3NRVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPMzE5Mjc4NTIwNzQ1Mzg2HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQQMjE5NTY3NTcxMzk2MTk5MQ52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDOTE4AmNkCjIwMjMtMDgtMjYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ1NS4wNTUBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=IiOODeOopwsAX_l-YHx&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfCDzLA4QBOi_r8fhVwu7whxMeqFGp91Wft-5xGKITpcaQ&oe=6502E2B8&_nc_rid=467503326022312
15,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_336467092052596_497539640223245111_n.mp4?_nc_cat=102&vs=8210ce1078baff07&_nc_vs=HBksFQAYJEdJQ1dtQUIwR29EWkF6SUJBRGVqTHEycW5lY0dibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFEa2tlSjR2Vk1FQUw4alZWUVp0TWQ4YnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACacx5eXrqeIARUCKANDM2UYC3Z0c19wcmV2aWV3HBdAlrv752yLRBghZGFzaF9nZW4yaHdiYXNpY19ocTJfZnJhZ18yX3ZpZGVvEgAYGHZpZGVvcy52dHMuY2FsbGJhY2sucHJvZDgSVklERU9fVklFV19SRVFVRVNUGwqIFW9lbV90YXJnZXRfZW5jb2RlX3RhZwZvZXBfaGQTb2VtX3JlcXVlc3RfdGltZV9tcwEwDG9lbV9jZmdfcnVsZQd1bm11dGVkE29lbV9yb2lfcmVhY2hfY291bnQBMBFvZW1faXNfZXhwZXJpbWVudAAMb2VtX3ZpZGVvX2lkDzgxMzAyMjk1NzIyNjE1ORJvZW1fdmlkZW9fYXNzZXRfaWQPOTcwNDEwNTYwNzQwMzE5FW9lbV92aWRlb19yZXNvdXJjZV9pZA8yOTk3NDMzNzU5Nzg5NTgcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZBAxNjc2MzU3ODI5NTA1NjQ1DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ0MTc3AmNkCjIwMjMtMDgtMjYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ1NS4wNTUBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=hxVNAGDU5c0AX-YIeu7&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfCdb-Zp30aIfjAgkAQg1drPIMWLzaK6HPxCerSUTF-04w&oe=65032117&_nc_rid=299118920784572
16,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_316871137484401_3136612720524473745_n.mp4?_nc_cat=106&vs=f265c5bad2d258ea&_nc_vs=HBksFQAYJEdJQ1dtQUJ4M3BaUE1TQUJBSkUxMVp5bWZJY3JibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFEeUZqVE5jRGdGQU5FaEpsZ1RPYVVSYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACauj5T3xZP%2FAhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWu%2FvnbItEGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMTM1ODA1MjIzMTgwNTkxMhJvZW1fdmlkZW9fYXNzZXRfaWQQMTE2ODEyOTMwNzkxMDI2ORVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPODQyNTYxNzEwMzU5NTExHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPOTYyNTk0MzYxNDk0MTY0DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQzMTg4AmNkCjIwMjMtMDgtMjYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ1NS4wNTUBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=d5po-PbL88IAX9Fek-k&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfDcQEpqvKCl5jirjYt8GH19teh8tMJvk2OwAsXLXUsV2A&oe=65030056&_nc_rid=100263479803077
17,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_982888442959648_4350852126163760750_n.mp4?_nc_cat=107&vs=5997754ac2dc4c59&_nc_vs=HBksFQAYJEdJQ1dtQUFnRjNfTTduMERBRzUyUHZyMFZHRThibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCNVNLUWtRdzhEQUdXbGZYNXhtY1ViYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbi97Lbz4fpAxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWu%2FvnbItEGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPNjc1ODc4MTA3NDM1NTIxEm9lbV92aWRlb19hc3NldF9pZA8zMjg4MTQ0NDI5MDgzMTMVb2VtX3ZpZGVvX3Jlc291cmNlX2lkEDEwNzU0NTMzMzAwODc0MDkcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZBAxNDI3NzMwMjgxNDE0NDY5DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwM5NzMCY2QKMjAyMy0wOC0yNgNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwgxNDU1LjA1NQFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=c_3yDdJSTFcAX8U2kGS&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfBIrdT3j90AbOj5zbVxE9g7Ym7nB2FFI1DSyHeBWfldxg&oe=6502A323&_nc_rid=883478011801023
18,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_319845567235617_2195193752961663351_n.mp4?_nc_cat=102&vs=5de68e918ac504b4&_nc_vs=HBksFQAYJEdJQ1dtQUFoQm12WjVTSUJBSGZCYjNJVzVYWWVibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBM01rUXdsdDhBQU9ic08wTGt3U3NqYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbA2JDDpL0%2BFQIoAkMzGAt2dHNfcHJldmlldxwXQJa70OVgQYkYIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50ATARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZBAxMzMwMTQ5MzQxMjEyMDY5Em9lbV92aWRlb19hc3NldF9pZA82OTI3MDc0Nzk0Mjg3MzQVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzEzNzM5MjMxNjA5Mzk4NBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzYxNjkyNzI2MDU1NzE5MA52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMENDI1MAJjZAoyMDIzLTA4LTI2A3JjYgEwA2FwcAZ1cGxvYWQCY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVBNvcmlnaW5hbF9kdXJhdGlvbl9zCzE0NTUuMDA4MzMzAWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=hFt7RA8_zMcAX_X01RC&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfDh5A1r1L8_HOGsMQV9jJNYuFIQk3TfNQO3zQB8V5i_Zg&oe=65030CCD&_nc_rid=151338448600290
19,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_813535223803878_5001130510410627635_n.mp4?_nc_cat=104&vs=b50655c4ee082273&_nc_vs=HBksFQAYJEdJQ1dtQURtN3didTVfTUNBRE82Wkx5emxXZEZibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDakJqU3VlQmdEQUt6Y1V5TTNaMFVSYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbo76SCwsWUBhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWu9DlYEGJGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMTY0NjM1MjQyNTg0NTYwMRJvZW1fdmlkZW9fYXNzZXRfaWQPODMyODU1MzY4MjA3OTY4FW9lbV92aWRlb19yZXNvdXJjZV9pZBAxNzM0MDI0NTk3MTE3OTQwHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPMjgxNzAwMzQxMjU0MDIzDnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ4NDE5AmNkCjIwMjMtMDgtMjYDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MLMTQ1NS4wMDgzMzMBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=l7kJwriKcZQAX87VD2y&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfBiEHaK6VNXkyFblcrsg_jDmZy37pcqpovt47p10OYC-A&oe=650305A1&_nc_rid=550432696831239
20,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_1058663958877751_9208783078094786699_n.mp4?_nc_cat=105&vs=c7dfb7f160c7201&_nc_vs=HBksFQAYJEdJQ1dtQUEzbGpScDJjSURBSXZRZDFkcks4eC1ibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCaldJVnMwbXNBQU5sSWQwSmwzTjlrYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACb2wbCpjqW5AhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWu9DlYEGJGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQNjc5MTE2NjE2NzYxNDc0MBJvZW1fdmlkZW9fYXNzZXRfaWQPODQwMDUyNTcwODMxMDMxFW9lbV92aWRlb19yZXNvdXJjZV9pZA82ODg5MzE4NTY1ODQ4Mjccb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZA84MTk5MTc5OTYzMzA2OTkOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDI3NDACY2QKMjAyMy0wOC0yNgNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwsxNDU1LjAwODMzMwFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=jFBQS42OU6sAX8rpl9L&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfAEZVLfqFedtRPBCr0FK5msBnLePmNmhB164iPZZUoxJw&oe=6502DE11&_nc_rid=812287515966128
